"model"	"Genus"	"estimate"	"std.error"	"statistic"	"p.value"	"p.adj.Bon"
"75 mg/kg vs 25 mg/kg"	"Enterorhabdus"	0.129094186776246	0.126723673627023	1.01870615869455	0.312970293791285	1
"75 mg/kg vs 25 mg/kg"	"Acidaminococcus"	-0.0797602332299542	0.0812512077436278	-0.981649817214065	0.330732411771913	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] cellulosolvens group"	0.519563782001215	0.244073508399426	2.12871845620766	0.0379433414906014	1
"75 mg/kg vs 25 mg/kg"	"Papillibacter"	0.305063364507084	0.247956902149038	1.230308016688	0.224014621685205	1
"75 mg/kg vs 25 mg/kg"	"Anaerotruncus"	-0.303011850360709	0.278082050502218	-1.08964907951976	0.2807974292095	1
"75 mg/kg vs 25 mg/kg"	"Fretibacterium"	-0.156182227979277	0.158505480838696	-0.985342760091788	0.328932746814279	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] saphenum group"	0.305083016975903	0.17503297670391	1.74300307702581	0.0871324703326002	1
"75 mg/kg vs 25 mg/kg"	"Anaerostignum"	-0.478301379579796	0.215232839233402	-2.22225094127536	0.0305568772604473	1
"75 mg/kg vs 25 mg/kg"	"Lachnospira"	0.130122505119344	0.179773448714455	0.723813811493514	0.472362885341151	1
"75 mg/kg vs 25 mg/kg"	"Haemophilus"	0.193387532288849	0.189836422051939	1.01870615869456	0.312970293791282	1
"75 mg/kg vs 25 mg/kg"	"Pseudogracilibacillus"	-0.245175480630758	0.200144295749035	-1.22499359631108	0.225994130870289	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae UCG-002"	0.219873681257753	0.14981042250405	1.46767946837483	0.148101059086893	1
"75 mg/kg vs 25 mg/kg"	"Mailhella"	-0.176522703136956	0.126113506606078	-1.39971290853354	0.167425584290604	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] siraeum group"	0.152547401106173	0.149746224467376	1.01870615869455	0.312970293791285	1
"75 mg/kg vs 25 mg/kg"	"Arcanobacterium"	-0.0129741990925891	0.138768527536805	-0.0934952566182412	0.925862667217732	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae FCS020 group"	-0.199427568300492	0.209612135179835	-0.951412322236945	0.345713892725624	1
"75 mg/kg vs 25 mg/kg"	"V9D2013 group"	-0.160843596997889	0.185738667278864	-0.865967218104357	0.390411402480724	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae UCG-008"	0.0971081041400206	0.095324940672257	1.01870615869455	0.312970293791287	1
"75 mg/kg vs 25 mg/kg"	"Erysipelotrichaceae UCG-008"	0.0758496752499417	0.074456873164625	1.01870615869454	0.312970293791291	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] oxidoreducens group"	-0.11839264047832	0.120605778559936	-0.981649817214054	0.330732411771918	1
"75 mg/kg vs 25 mg/kg"	"Millisia"	0.0908183769688252	0.0891507096464472	1.01870615869455	0.312970293791287	1
